"0.000","Info","2020-08-03 17:28:45","Service 'cocc_96' : Execution start"
"0.000","Info","Apparatus","Zantiks AD internal Unit"
"0.000","Info","Unit ID","3C208A"
"TIME","TEMPERATURE","VARIABLE","TREATMENT","SERIES","A1","A2","A3","A4","B1","B2","B3","B4","C1","C2","C3","C4","ARENA_ACTIVITY","A1","A2","A3","A4","B1","B2","B3","B4","C1","C2","C3","C4"
"215215.449",,"ARENA_DISTANCES","DARK",3585,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"215275.474",,"ARENA_DISTANCES","DARK",3586,0,0,0,0,0,0,0,0,0,0,0,53,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"215335.496",,"ARENA_DISTANCES","DARK",3587,0,0,0,0,0,0,0,0,0,0,0,353,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001526
"215395.518",,"ARENA_DISTANCES","DARK",3588,0,0,0,0,0,0,0,0,0,0,6,73,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071930
"215455.538",,"ARENA_DISTANCES","DARK",3589,0,0,0,0,0,0,0,0,0,0,0,39,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"215515.556",,"ARENA_DISTANCES","DARK",3590,0,0,0,0,0,0,0,0,0,0,0,6,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"215575.579",,"ARENA_DISTANCES","DARK",3591,0,0,0,0,0,0,0,0,0,0,6,0,"ARENA_ACTIVITY",0.000000,0.013260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"215635.604",,"ARENA_DISTANCES","DARK",3592,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"215695.623",,"ARENA_DISTANCES","DARK",3593,0,0,0,0,0,0,0,0,0,0,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"215755.643",,"ARENA_DISTANCES","DARK",3594,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"215815.664",,"ARENA_DISTANCES","DARK",3595,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"215875.689",,"ARENA_DISTANCES","DARK",3596,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"215935.712",,"ARENA_DISTANCES","DARK",3597,0,0,0,0,0,0,0,0,0,0,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"215995.729",,"ARENA_DISTANCES","DARK",3598,0,0,0,0,0,0,0,6,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"216055.754",,"ARENA_DISTANCES","DARK",3599,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000732,0.000000,0.000000,0.000000,0.000000
"216115.772",,"ARENA_DISTANCES","DARK",3600,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"216175.794",,"ARENA_DISTANCES","DARK",3601,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"216235.853",,"ARENA_DISTANCES","DARK",3602,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"216295.903",,"ARENA_DISTANCES","DARK",3603,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"216355.925",,"ARENA_DISTANCES","DARK",3604,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"216415.952",,"ARENA_DISTANCES","DARK",3605,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"216475.968",,"ARENA_DISTANCES","DARK",3606,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"216535.991",,"ARENA_DISTANCES","DARK",3607,0,0,0,0,0,0,32,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000
"216596.011",,"ARENA_DISTANCES","DARK",3608,0,0,0,0,0,0,6,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"216656.033",,"ARENA_DISTANCES","DARK",3609,0,0,0,0,0,0,0,0,0,0,0,6,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"216716.090",,"ARENA_DISTANCES","DARK",3610,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"216776.113",,"ARENA_DISTANCES","DARK",3611,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"216836.131",,"ARENA_DISTANCES","DARK",3612,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"216896.152",,"ARENA_DISTANCES","DARK",3613,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"216956.178",,"ARENA_DISTANCES","DARK",3614,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.001724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217016.195",,"ARENA_DISTANCES","DARK",3615,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217076.217",,"ARENA_DISTANCES","DARK",3616,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217136.238",,"ARENA_DISTANCES","DARK",3617,0,0,0,6,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.009155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217196.260",,"ARENA_DISTANCES","DARK",3618,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217256.312",,"ARENA_DISTANCES","DARK",3619,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217316.340",,"ARENA_DISTANCES","DARK",3620,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217376.361",,"ARENA_DISTANCES","DARK",3621,0,0,0,52,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.270020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217436.379",,"ARENA_DISTANCES","DARK",3622,0,0,0,235,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217496.433",,"ARENA_DISTANCES","DARK",3623,0,0,0,259,0,0,0,0,0,0,0,6,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217556.459",,"ARENA_DISTANCES","DARK",3624,0,0,0,172,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217616.478",,"ARENA_DISTANCES","DARK",3625,0,0,0,383,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217676.499",,"ARENA_DISTANCES","DARK",3626,0,0,0,208,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217736.552",,"ARENA_DISTANCES","DARK",3627,0,0,0,168,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.913681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217796.575",,"ARENA_DISTANCES","DARK",3628,0,0,0,186,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,3.905869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217856.596",,"ARENA_DISTANCES","DARK",3629,0,0,0,140,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,10.149246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217916.618",,"ARENA_DISTANCES","DARK",3630,0,0,0,78,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.170898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"217976.645",,"ARENA_DISTANCES","DARK",3631,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218036.695",,"ARENA_DISTANCES","DARK",3632,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218096.719",,"ARENA_DISTANCES","DARK",3633,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218156.738",,"ARENA_DISTANCES","DARK",3634,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218216.764",,"ARENA_DISTANCES","DARK",3635,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218276.782",,"ARENA_DISTANCES","DARK",3636,0,0,0,0,0,0,0,0,0,0,0,13,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218336.802",,"ARENA_DISTANCES","DARK",3637,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218396.859",,"ARENA_DISTANCES","DARK",3638,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218456.911",,"ARENA_DISTANCES","DARK",3639,0,0,0,0,0,0,0,0,0,6,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218516.934",,"ARENA_DISTANCES","DARK",3640,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218576.955",,"ARENA_DISTANCES","DARK",3641,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218636.977",,"ARENA_DISTANCES","DARK",3642,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218697.003",,"ARENA_DISTANCES","DARK",3643,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218757.023",,"ARENA_DISTANCES","DARK",3644,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218817.041",,"ARENA_DISTANCES","DARK",3645,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218877.062",,"ARENA_DISTANCES","DARK",3646,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218937.084",,"ARENA_DISTANCES","DARK",3647,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"218997.139",,"ARENA_DISTANCES","DARK",3648,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"219057.160",,"ARENA_DISTANCES","DARK",3649,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"219117.182",,"ARENA_DISTANCES","DARK",3650,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"219177.206",,"ARENA_DISTANCES","DARK",3651,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"219237.230",,"ARENA_DISTANCES","DARK",3652,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"219297.247",,"ARENA_DISTANCES","DARK",3653,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"219357.268",,"ARENA_DISTANCES","DARK",3654,0,0,0,0,0,0,0,0,0,0,0,261,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000809
"219417.290",,"ARENA_DISTANCES","DARK",3655,0,0,0,0,0,0,0,0,0,0,0,164,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.308212
"219477.311",,"ARENA_DISTANCES","DARK",3656,0,0,0,0,0,0,0,0,0,0,0,208,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.680786
"219537.366",,"ARENA_DISTANCES","DARK",3657,0,0,0,0,0,0,0,0,0,0,0,69,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"219597.392",,"ARENA_DISTANCES","DARK",3658,0,0,0,0,0,0,0,0,0,0,0,157,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008545
"219657.409",,"ARENA_DISTANCES","DARK",3659,0,0,0,0,0,0,0,0,0,0,0,64,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"219717.429",,"ARENA_DISTANCES","DARK",3660,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"219777.456",,"ARENA_DISTANCES","DARK",3661,0,0,0,0,0,0,0,0,0,0,0,61,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"219837.507",,"ARENA_DISTANCES","DARK",3662,0,0,0,6,0,0,0,0,0,0,0,12,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"219897.529",,"ARENA_DISTANCES","DARK",3663,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"219957.550",,"ARENA_DISTANCES","DARK",3664,0,0,0,0,0,6,0,0,0,0,0,111,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"220017.604",,"ARENA_DISTANCES","DARK",3665,0,0,0,0,0,0,0,0,0,0,0,112,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244
"220077.626",,"ARENA_DISTANCES","DARK",3666,0,0,0,6,0,0,0,0,0,0,0,33,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"220137.648",,"ARENA_DISTANCES","DARK",3667,0,0,0,0,0,0,0,0,0,0,0,40,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025726
"220197.674",,"ARENA_DISTANCES","DARK",3668,0,0,0,0,0,7,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"220257.696",,"ARENA_DISTANCES","DARK",3669,0,0,0,0,0,0,0,6,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"220317.714",,"ARENA_DISTANCES","DARK",3670,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"220377.735",,"ARENA_DISTANCES","DARK",3671,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"220437.756",,"ARENA_DISTANCES","DARK",3672,0,0,0,0,0,0,0,0,0,0,0,314,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001755
"220497.777",,"ARENA_DISTANCES","DARK",3673,0,0,0,0,6,0,0,0,0,0,0,219,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.161957
"220557.803",,"ARENA_DISTANCES","DARK",3674,0,0,0,0,0,0,0,0,0,0,0,172,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029205
"220617.855",,"ARENA_DISTANCES","DARK",3675,0,0,0,0,0,0,0,0,0,0,0,19,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"220677.877",,"ARENA_DISTANCES","DARK",3676,0,0,0,0,0,0,0,0,0,0,0,6,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"220737.897",,"ARENA_DISTANCES","DARK",3677,0,0,0,0,0,0,0,0,0,0,0,12,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"220797.922",,"ARENA_DISTANCES","DARK",3678,0,0,0,0,0,0,0,0,0,0,0,240,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.718719
"220857.941",,"ARENA_DISTANCES","DARK",3679,0,0,0,0,0,0,0,0,0,0,32,128,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000076,9.722916
"220917.961",,"ARENA_DISTANCES","DARK",3680,0,0,0,0,0,0,0,0,0,0,38,58,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005463,0.000137
"220977.983",,"ARENA_DISTANCES","DARK",3681,0,0,0,0,0,0,19,0,0,0,0,6,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"221038.009",,"ARENA_DISTANCES","DARK",3682,0,0,0,0,0,0,0,0,0,0,0,6,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"221098.058",,"ARENA_DISTANCES","DARK",3683,0,0,0,0,0,0,7,0,0,0,0,122,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013748,0.000000,0.000000,0.000000,0.000000,0.000000
"221158.081",,"ARENA_DISTANCES","DARK",3684,0,0,0,0,0,0,150,0,0,0,0,54,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006439,0.000000,0.000000,0.000000,0.000000,0.003464
"221218.102",,"ARENA_DISTANCES","DARK",3685,0,0,0,0,0,0,52,0,0,0,0,138,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000290,0.000000,0.000000,0.000000,0.000000,0.005905
"221278.124",,"ARENA_DISTANCES","DARK",3686,0,0,0,0,0,0,58,0,0,0,0,37,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000
"221338.149",,"ARENA_DISTANCES","DARK",3687,0,0,0,0,0,0,58,0,0,0,6,71,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011444,0.000000,0.000000,0.000000,0.000000,0.000000
"221398.168",,"ARENA_DISTANCES","DARK",3688,0,0,0,0,0,0,44,0,0,0,0,7,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010529,0.000000,0.000000,0.000000,0.000000,0.000000
"221458.193",,"ARENA_DISTANCES","DARK",3689,0,0,0,0,0,0,70,0,0,0,0,6,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028015,0.000000,0.000000,0.000000,0.000000,0.000000
"221518.211",,"ARENA_DISTANCES","DARK",3690,0,0,0,0,0,0,44,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.046158,0.000000,0.000000,0.000000,0.000000,0.000000
"221578.232",,"ARENA_DISTANCES","DARK",3691,0,0,0,0,0,0,7,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"221638.258",,"ARENA_DISTANCES","DARK",3692,0,0,0,0,0,0,6,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000
"221698.275",,"ARENA_DISTANCES","DARK",3693,0,0,0,0,0,0,6,0,0,6,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002563,0.000000,0.000000,0.000000,0.000000,0.000000
"221758.297",,"ARENA_DISTANCES","DARK",3694,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
